index,source,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,Entire home/apt,Hotel room,Private room,Shared room
14792,city scrape,40.4583514556758,-3.703689540232406,2,1.0,1.0,0.0958904109589041,2,30,4.33,0.0,0.0,1.0,0.0
14793,city scrape,40.42157116511805,-3.697327588062942,3,1.0,2.0,0.1917808219178082,1,1125,5.0,1.0,0.0,0.0,0.0
14794,city scrape,40.42924,-3.67697,1,1.0,1.0,0.08561643835616438,1,365,5.0,0.0,0.0,1.0,0.0
14795,city scrape,40.42924514859658,-3.6769699305295935,1,1.0,1.0,0.08561643835616438,1,365,4.0,0.0,0.0,1.0,0.0
14796,city scrape,40.42924,-3.67697,2,1.0,1.0,0.113013698630137,1,365,4.33,0.0,0.0,1.0,0.0
14797,city scrape,40.41525257007466,-3.702080100774765,2,1.0,1.0,0.14726027397260272,1,365,5.0,0.0,0.0,1.0,0.0
14798,city scrape,40.4438124,-3.6700782,3,1.0,2.0,0.2089041095890411,4,1125,5.0,1.0,0.0,0.0,0.0
14799,city scrape,40.38560332850133,-3.609042775336544,2,1.0,1.0,0.14383561643835616,1,365,5.0,0.0,0.0,1.0,0.0
14800,city scrape,40.48514,-3.68717,4,1.0,1.0,0.2465753424657534,1,365,4.6,1.0,0.0,0.0,0.0
14801,city scrape,40.46952291714758,-3.699755876164738,2,1.0,1.0,0.13013698630136986,3,1125,5.0,0.0,0.0,1.0,0.0
14802,city scrape,40.42270009460627,-3.703199923038483,3,1.0,1.0,0.21575342465753422,2,60,4.8,1.0,0.0,0.0,0.0
14803,city scrape,40.38999890906233,-3.669373368399552,2,1.0,1.0,0.00684931506849315,3,15,4.5,0.0,0.0,1.0,0.0
14804,city scrape,40.49383442916815,-3.6958738355351546,2,1.0,1.0,0.06506849315068493,2,365,4.67,0.0,0.0,1.0,0.0
14805,city scrape,40.49234275135499,-3.695868064704241,2,1.0,1.0,0.0547945205479452,2,365,4.78,0.0,0.0,1.0,0.0
14806,city scrape,40.47730367441093,-3.658107846232429,1,1.0,1.0,0.03424657534246575,2,30,5.0,0.0,0.0,1.0,0.0
14807,city scrape,40.469430670073336,-3.583416106278818,1,1.0,3.0,0.08904109589041095,1,1125,4.83,0.0,0.0,1.0,0.0
14808,city scrape,40.42906859121366,-3.70245605254143,4,1.0,1.0,0.34931506849315064,1,365,5.0,1.0,0.0,0.0,0.0
14809,city scrape,40.47115533177917,-3.583816981048117,2,1.0,1.0,0.0821917808219178,1,365,4.58,0.0,0.0,1.0,0.0
14810,city scrape,40.41567690466204,-3.7082278134918223,6,2.0,3.0,0.636986301369863,2,170,4.5,1.0,0.0,0.0,0.0
14811,city scrape,40.42025132119266,-3.679699086381425,1,1.0,1.0,0.07534246575342465,1,365,5.0,0.0,0.0,1.0,0.0
14812,previous scrape,40.42425015688536,-3.70736338198185,4,1.0,2.0,0.2808219178082192,1,30,4.0,1.0,0.0,0.0,0.0
14813,city scrape,40.42582351049597,-3.704188186098038,6,2.0,3.0,0.3013698630136986,2,365,5.0,1.0,0.0,0.0,0.0
14814,city scrape,40.42109244951169,-3.701500195116503,2,1.0,1.0,0.4726027397260274,1,1125,4.33,1.0,0.0,0.0,0.0
14815,city scrape,40.46902182657144,-3.656813546008885,1,1.0,1.0,0.06506849315068493,1,365,3.8,0.0,0.0,1.0,0.0
14816,city scrape,40.42281795521333,-3.671896222857818,1,1.0,1.0,0.1267123287671233,1,4,5.0,0.0,0.0,1.0,0.0
14817,city scrape,40.39912602208665,-3.696307443807461,2,1.0,1.0,0.1506849315068493,2,5,5.0,1.0,0.0,0.0,0.0
14818,city scrape,40.409182042326336,-3.699616355819695,1,1.0,1.0,0.08904109589041095,2,365,4.8,0.0,0.0,1.0,0.0
14819,city scrape,40.4150622961408,-3.702720640563257,14,6.0,9.0,0.958904109589041,2,365,5.0,1.0,0.0,0.0,0.0
14820,city scrape,40.474808122482095,-3.689010907509532,4,1.0,1.0,0.3287671232876712,1,365,3.0,1.0,0.0,0.0,0.0
14821,city scrape,40.47472647898076,-3.688306726998024,4,1.0,1.0,0.3150684931506849,1,365,4.33,1.0,0.0,0.0,0.0
14822,city scrape,40.39139118016458,-3.740664089642039,2,1.0,1.0,0.1541095890410959,3,1125,5.0,1.0,0.0,0.0,0.0
14823,city scrape,40.42150819793046,-3.685606264628441,3,1.0,2.0,0.1815068493150685,5,365,5.0,1.0,0.0,0.0,0.0
14824,city scrape,40.45196178909107,-3.704807453795908,2,1.0,2.0,0.40410958904109584,1,1125,5.0,1.0,0.0,0.0,0.0
14825,city scrape,40.36873,-3.6877,1,1.0,1.0,0.06506849315068493,3,15,5.0,0.0,0.0,1.0,0.0
14826,city scrape,40.4045151,-3.7563971,4,3.0,4.0,0.2602739726027397,2,1125,5.0,1.0,0.0,0.0,0.0
14827,city scrape,40.41349,-3.69811,4,2.0,2.0,0.6404109589041096,2,365,5.0,1.0,0.0,0.0,0.0
14828,city scrape,40.44166985161545,-3.6698739932662687,6,2.0,4.0,0.21232876712328766,1,365,4.0,1.0,0.0,0.0,0.0
14829,city scrape,40.40916392419672,-3.7011834193746576,6,2.0,3.0,0.24315068493150682,2,365,4.0,1.0,0.0,0.0,0.0
14830,city scrape,40.42421,-3.70087,6,2.0,3.0,0.6575342465753424,1,365,5.0,1.0,0.0,0.0,0.0
14831,city scrape,40.4057466,-3.6946474,10,4.0,5.0,0.6917808219178082,1,365,4.75,1.0,0.0,0.0,0.0
14832,city scrape,40.44738314488998,-3.701029975682519,1,1.0,1.0,0.06164383561643835,1,365,4.89,0.0,0.0,1.0,0.0
14833,city scrape,40.4028059,-3.7423878,2,1.0,1.0,0.07191780821917808,1,365,5.0,0.0,0.0,1.0,0.0
14834,city scrape,40.407843562108106,-3.702778192590339,3,1.0,2.0,0.4006849315068493,3,1125,4.5,1.0,0.0,0.0,0.0
14835,city scrape,40.41445028873903,-3.69518241473686,4,1.0,2.0,0.5684931506849314,1,365,5.0,1.0,0.0,0.0,0.0
14836,city scrape,40.41445,-3.70195,5,1.0,2.0,0.4143835616438356,2,365,4.5,1.0,0.0,0.0,0.0
14837,city scrape,40.43214683012171,-3.619287347740334,2,1.0,2.0,0.07191780821917808,1,365,3.5,0.0,0.0,1.0,0.0
14838,city scrape,40.41282,-3.70304,3,1.0,1.0,0.2910958904109589,2,1125,5.0,1.0,0.0,0.0,0.0
14839,city scrape,40.41235244961265,-3.705670303585709,5,1.0,4.0,0.2054794520547945,1,365,2.0,0.0,0.0,1.0,0.0
14840,city scrape,40.43207671905977,-3.711165065049322,2,1.0,1.0,0.38013698630136983,3,365,4.5,1.0,0.0,0.0,0.0
14841,city scrape,40.45832286759227,-3.704730123281479,2,1.0,1.0,0.0821917808219178,2,30,4.0,0.0,0.0,1.0,0.0
14842,city scrape,40.44649123453829,-3.6094541684401977,2,1.0,2.0,0.136986301369863,1,15,5.0,0.0,0.0,1.0,0.0
14843,city scrape,40.424880000000016,-3.710841457672125,1,1.0,1.0,0.10616438356164382,5,365,5.0,0.0,0.0,1.0,0.0
14844,city scrape,40.42458629252099,-3.671385236084461,3,1.0,2.0,0.2705479452054794,1,1125,3.0,1.0,0.0,0.0,0.0
14845,city scrape,40.44006,-3.71298,6,3.0,3.0,0.7157534246575342,2,1125,5.0,1.0,0.0,0.0,0.0
14846,city scrape,40.40619,-3.67296,1,1.0,1.0,0.05821917808219178,1,365,3.75,0.0,0.0,1.0,0.0
14847,city scrape,40.38706503423288,-3.7215565485682296,4,1.0,2.0,0.2773972602739726,3,90,5.0,1.0,0.0,0.0,0.0
14848,city scrape,40.41508629511019,-3.7130759121285055,5,2.0,3.0,0.4143835616438356,3,28,5.0,1.0,0.0,0.0,0.0
14849,city scrape,40.41454649732424,-3.71531618152912,2,1.0,1.0,0.17465753424657532,2,8,4.5,0.0,0.0,1.0,0.0
14850,city scrape,40.41267046613992,-3.714642259728584,2,1.0,1.0,0.1541095890410959,2,12,5.0,0.0,0.0,1.0,0.0
14851,city scrape,40.44192940991893,-3.7134555809996863,4,2.0,3.0,0.6575342465753424,4,1125,5.0,1.0,0.0,0.0,0.0
14852,city scrape,40.4101203,-3.70167,4,1.0,2.0,0.39383561643835613,1,1125,5.0,1.0,0.0,0.0,0.0
14853,previous scrape,40.40937987029541,-3.73713992536068,1,1.0,1.0,0.04794520547945205,1,1125,5.0,0.0,0.0,1.0,0.0
14854,city scrape,40.38130028138403,-3.6931208521127705,2,1.0,1.0,0.07876712328767123,1,365,5.0,0.0,0.0,1.0,0.0
14855,city scrape,40.413905050414506,-3.697181772696507,2,1.0,1.0,0.42123287671232873,3,365,5.0,1.0,0.0,0.0,0.0
14856,city scrape,40.40281010833522,-3.691304150682509,5,2.0,3.0,0.5513698630136986,1,365,5.0,1.0,0.0,0.0,0.0
14857,city scrape,40.40476895002973,-3.732817816463268,8,3.0,6.0,0.273972602739726,1,365,4.9,1.0,0.0,0.0,0.0
14858,city scrape,40.40920845444475,-3.701053588078792,1,1.0,1.0,0.09246575342465753,2,15,3.0,0.0,0.0,1.0,0.0
14859,city scrape,40.42488,-3.71082,2,1.0,1.0,0.1815068493150685,5,365,5.0,0.0,0.0,1.0,0.0
14860,city scrape,40.4329194,-3.7036335,2,1.0,1.0,0.136986301369863,3,15,4.25,1.0,0.0,0.0,0.0
14861,city scrape,40.396302683481366,-3.667318746032711,4,2.0,3.0,0.297945205479452,3,365,4.67,1.0,0.0,0.0,0.0
14862,city scrape,40.4136257535604,-3.704467877854767,2,1.0,1.0,0.4006849315068493,2,365,5.0,1.0,0.0,0.0,0.0
14863,city scrape,40.463358564398966,-3.64826683633568,1,4.0,1.0,0.05821917808219178,1,1125,5.0,0.0,0.0,1.0,0.0
14864,city scrape,40.38783633353292,-3.669471021316394,2,1.0,1.0,0.07534246575342465,1,365,4.38,0.0,0.0,1.0,0.0
14865,city scrape,40.406247291042405,-3.733621920864557,1,1.0,1.0,0.1095890410958904,2,330,5.0,0.0,0.0,1.0,0.0
14866,city scrape,40.426115,-3.70726,4,2.0,2.0,0.2328767123287671,1,1125,4.7,1.0,0.0,0.0,0.0
14867,city scrape,40.405335065412814,-3.661940507863735,1,1.0,1.0,0.06164383561643835,1,7,4.5,0.0,0.0,1.0,0.0
14868,city scrape,40.44342,-3.69823,2,1.0,2.0,0.4006849315068493,1,365,5.0,1.0,0.0,0.0,0.0
14869,city scrape,40.43736303711904,-3.675169833004474,2,1.0,1.0,0.06164383561643835,1,1125,4.8,0.0,0.0,1.0,0.0
14870,city scrape,40.410253220083405,-3.706984420650503,5,3.0,4.0,0.571917808219178,1,1125,5.0,1.0,0.0,0.0,0.0
14871,city scrape,40.43105658197047,-3.706221554209516,2,1.0,1.0,0.3904109589041096,3,365,5.0,1.0,0.0,0.0,0.0
14872,city scrape,40.3884257,-3.6698306,5,3.0,3.0,0.14726027397260272,1,365,5.0,1.0,0.0,0.0,0.0
14873,city scrape,40.391520367538206,-3.655616865332048,4,1.0,4.0,0.25,1,365,5.0,1.0,0.0,0.0,0.0
14874,city scrape,40.4119470565625,-3.697386550779103,1,1.0,1.0,0.16095890410958902,1,365,4.67,0.0,0.0,1.0,0.0
14875,city scrape,40.40975327873878,-3.6998051804434056,1,2.0,1.0,0.07534246575342465,2,365,4.5,0.0,0.0,1.0,0.0
14876,city scrape,40.397520346092506,-3.7719030305743217,1,1.0,1.0,0.03767123287671233,1,365,5.0,0.0,0.0,1.0,0.0
14877,city scrape,40.36935603179422,-3.6319208221754593,4,1.0,1.0,0.18493150684931506,2,32,5.0,1.0,0.0,0.0,0.0
14878,city scrape,40.40976,-3.70711,6,3.0,4.0,0.821917808219178,1,1125,5.0,1.0,0.0,0.0,0.0
14879,city scrape,40.3959424,-3.6702492,5,2.0,3.0,0.2705479452054794,1,1125,5.0,1.0,0.0,0.0,0.0
14880,city scrape,40.41112527656024,-3.699637374121159,4,1.0,2.0,0.24315068493150682,2,365,5.0,1.0,0.0,0.0,0.0
14881,city scrape,40.42488,-3.71082,2,1.0,1.0,0.2328767123287671,5,365,5.0,0.0,0.0,1.0,0.0
14882,city scrape,40.458226273650446,-3.705536473660592,2,1.0,1.0,0.07876712328767123,2,30,5.0,0.0,0.0,1.0,0.0
14883,city scrape,40.45867070835026,-3.7037605887940734,2,1.0,1.0,0.07876712328767123,2,30,4.75,0.0,0.0,1.0,0.0
14884,city scrape,40.45702695271434,-3.704825393039264,2,1.0,1.0,0.08904109589041095,2,30,4.5,0.0,0.0,1.0,0.0
14885,city scrape,40.42433,-3.703753,2,1.0,1.0,0.10616438356164382,2,60,4.0,1.0,0.0,0.0,0.0
14886,city scrape,40.413788065316965,-3.728889674366312,2,1.0,1.0,0.2808219178082192,3,365,5.0,1.0,0.0,0.0,0.0
14887,city scrape,40.44422850919383,-3.655947057410114,2,1.0,1.0,0.06164383561643835,2,365,5.0,0.0,0.0,1.0,0.0
14888,city scrape,40.39198677116321,-3.709741174043213,6,2.0,4.0,0.29452054794520544,2,1125,5.0,1.0,0.0,0.0,0.0
14889,city scrape,40.39477,-3.67172,3,1.0,2.0,0.2465753424657534,2,365,5.0,1.0,0.0,0.0,0.0
14890,city scrape,40.4089924,-3.7097371,4,1.0,2.0,0.3424657534246575,2,14,5.0,1.0,0.0,0.0,0.0
14891,city scrape,40.3981072505576,-3.698595683192901,1,1.0,1.0,0.05821917808219178,1,1125,4.8,0.0,0.0,1.0,0.0
14892,city scrape,40.39701,-3.65881,1,1.0,1.0,0.03767123287671233,1,5,5.0,0.0,0.0,1.0,0.0
14893,city scrape,40.46231035667627,-3.70008733082928,2,1.0,1.0,0.1815068493150685,2,27,5.0,1.0,0.0,0.0,0.0
14894,city scrape,40.42488,-3.71082,1,1.0,1.0,0.0993150684931507,5,365,5.0,0.0,0.0,1.0,0.0
14895,city scrape,40.408153384438414,-3.7045554091937904,3,1.0,1.0,0.40410958904109584,1,1125,5.0,1.0,0.0,0.0,0.0
14896,city scrape,40.34555,-3.70968,1,1.0,1.0,0.05821917808219178,1,365,4.0,0.0,0.0,1.0,0.0
14897,city scrape,40.397520346092506,-3.7719030305743217,1,1.0,1.0,0.03767123287671233,1,365,5.0,0.0,0.0,1.0,0.0
14898,city scrape,40.43764168641502,-3.698262311518192,2,1.0,1.0,0.0993150684931507,1,365,4.63,0.0,0.0,1.0,0.0
14899,city scrape,40.426847613061376,-3.652620146414528,5,2.0,2.0,0.2328767123287671,2,365,5.0,1.0,0.0,0.0,0.0
14900,previous scrape,40.41319991790815,-3.706809841096401,5,1.0,4.0,0.18493150684931506,1,365,3.5,0.0,0.0,1.0,0.0
14901,city scrape,40.41361650639632,-3.707888306056393,6,1.0,5.0,0.1780821917808219,1,365,3.0,0.0,0.0,1.0,0.0
14902,city scrape,40.412249134830574,-3.707853671970074,5,1.0,4.0,0.1815068493150685,1,365,5.0,0.0,0.0,1.0,0.0
14903,city scrape,40.40219866300726,-3.6980394961871625,4,1.0,2.0,0.24315068493150682,2,30,5.0,1.0,0.0,0.0,0.0
14904,city scrape,40.46513,-3.71425,4,1.0,2.0,0.2602739726027397,1,365,5.0,1.0,0.0,0.0,0.0
14905,city scrape,40.43689,-3.64,1,1.0,1.0,0.1267123287671233,2,14,5.0,0.0,0.0,1.0,0.0
14906,city scrape,40.40727012910141,-3.749476410448551,1,1.0,1.0,0.0547945205479452,1,365,4.8,0.0,0.0,1.0,0.0
14907,city scrape,40.34942691740925,-3.6782604083418846,2,1.0,2.0,0.0958904109589041,1,365,4.67,0.0,0.0,1.0,0.0
14908,city scrape,40.46457385912171,-3.7133777017993297,2,1.0,1.0,0.17465753424657532,1,365,5.0,0.0,0.0,1.0,0.0
14909,city scrape,40.46405082890047,-3.715382417315471,4,2.0,2.0,0.3047945205479452,1,365,5.0,1.0,0.0,0.0,0.0
14910,city scrape,40.42501717722378,-3.6803420686613775,2,1.0,1.0,0.3527397260273972,1,365,5.0,1.0,0.0,0.0,0.0
14911,city scrape,40.45529156180628,-3.6941762561134377,2,1.0,1.0,0.4246575342465753,1,365,5.0,1.0,0.0,0.0,0.0
14912,city scrape,40.42088,-3.69816,2,1.0,1.0,0.25,3,365,5.0,1.0,0.0,0.0,0.0
14913,city scrape,40.41067873438669,-3.725092822039655,3,1.0,2.0,0.1952054794520548,4,90,5.0,1.0,0.0,0.0,0.0
14914,city scrape,40.41003449962233,-3.69834715341348,2,1.0,1.0,0.113013698630137,1,365,4.0,0.0,0.0,1.0,0.0
14915,city scrape,40.4012419350074,-3.6899308707474976,2,1.0,1.0,0.10273972602739725,1,5,5.0,0.0,0.0,1.0,0.0
14916,city scrape,40.408292401918985,-3.7111549743538017,1,1.0,1.0,0.1095890410958904,1,5,5.0,0.0,0.0,1.0,0.0
14917,city scrape,40.47330716132419,-3.6623605343933097,3,1.0,2.0,0.13356164383561642,28,365,5.0,1.0,0.0,0.0,0.0
14918,city scrape,40.4094452,-3.6995603,2,1.0,1.0,0.3664383561643835,5,15,5.0,1.0,0.0,0.0,0.0
14919,city scrape,40.4250917,-3.6534031,2,1.0,1.0,0.0547945205479452,2,70,5.0,0.0,0.0,1.0,0.0
14920,city scrape,40.47927,-3.67525,2,1.0,1.0,0.3458904109589041,1,365,5.0,1.0,0.0,0.0,0.0
14921,city scrape,40.45933896317087,-3.6835458807366175,3,1.0,3.0,0.3390410958904109,2,30,5.0,1.0,0.0,0.0,0.0
14922,city scrape,40.40878658912104,-3.705926170132731,4,2.0,2.0,0.3904109589041096,1,365,5.0,1.0,0.0,0.0,0.0
14923,city scrape,40.42831353464701,-3.7182111214683657,4,3.0,3.0,0.1952054794520548,1,1125,5.0,1.0,0.0,0.0,0.0
14924,city scrape,40.3733934503587,-3.621868087237074,2,1.0,1.0,0.21575342465753422,1,365,4.0,1.0,0.0,0.0,0.0
14925,city scrape,40.43051,-3.6849,6,3.0,3.0,0.8321917808219178,4,365,5.0,1.0,0.0,0.0,0.0
14926,city scrape,40.42468788112038,-3.710111305117607,2,1.0,1.0,0.13356164383561642,1,365,5.0,0.0,0.0,1.0,0.0
14927,city scrape,40.4218907,-3.703881299999999,5,1.0,4.0,0.2842465753424657,1,365,4.0,0.0,0.0,1.0,0.0
14928,city scrape,40.429076796904766,-3.677467836656038,4,2.0,2.0,0.23972602739726023,1,30,4.71,1.0,0.0,0.0,0.0
14929,city scrape,40.41200733528935,-3.699504053442377,6,2.0,3.0,0.1815068493150685,1,365,5.0,1.0,0.0,0.0,0.0
14930,city scrape,40.42278405074745,-3.710948944684491,4,1.0,2.0,0.3904109589041096,2,15,4.5,1.0,0.0,0.0,0.0
14931,city scrape,40.41627802893847,-3.674523811328109,6,3.0,5.0,0.8972602739726027,1,365,5.0,1.0,0.0,0.0,0.0
14932,city scrape,40.4218907,-3.703881299999999,1,1.0,4.0,0.04452054794520548,1,1125,4.33,0.0,0.0,0.0,1.0
14933,city scrape,40.3533231,-3.6853965,3,1.0,3.0,0.14726027397260272,2,1125,5.0,1.0,0.0,0.0,0.0
14934,city scrape,40.44011964230973,-3.655226559524545,2,1.0,1.0,0.16095890410958902,3,365,5.0,1.0,0.0,0.0,0.0
14935,city scrape,40.42529719162828,-3.6551857868176856,2,1.0,1.0,0.05136986301369863,2,365,5.0,0.0,0.0,1.0,0.0
14936,city scrape,40.42239409722626,-3.7001341305109854,2,1.0,1.0,0.2773972602739726,2,365,5.0,0.0,0.0,1.0,0.0
14937,city scrape,40.44956511140889,-3.702051910085454,6,2.0,3.0,0.6575342465753424,2,365,4.0,1.0,0.0,0.0,0.0
14938,city scrape,40.42789,-3.67738,3,2.0,2.0,0.3835616438356164,4,30,5.0,1.0,0.0,0.0,0.0
14939,city scrape,40.40880765449282,-3.6960135276966186,5,2.0,2.0,0.29452054794520544,1,365,5.0,1.0,0.0,0.0,0.0
14940,city scrape,40.43754764198718,-3.6656107124569046,1,1.0,1.0,0.1095890410958904,1,20,5.0,0.0,0.0,1.0,0.0
14941,city scrape,40.45221592266391,-3.7047470039883126,7,3.0,4.0,0.476027397260274,1,1125,5.0,1.0,0.0,0.0,0.0
14942,city scrape,40.43086,-3.66818,7,3.0,4.0,0.40753424657534243,1,1125,5.0,1.0,0.0,0.0,0.0
14943,city scrape,40.41014344720139,-3.6993362009525295,4,1.0,2.0,0.24315068493150682,1,365,5.0,1.0,0.0,0.0,0.0
14944,city scrape,40.41061,-3.70607,2,1.0,1.0,0.1232876712328767,3,365,4.5,0.0,0.0,1.0,0.0
14945,city scrape,40.428551001508026,-3.705609971278213,2,1.0,1.0,0.1232876712328767,1,7,5.0,0.0,0.0,0.0,1.0
14946,city scrape,40.4100015108089,-3.709990899869179,4,1.0,2.0,0.4726027397260274,3,100,5.0,1.0,0.0,0.0,0.0
14947,city scrape,40.39237056211718,-3.737949477239285,2,1.0,1.0,0.05136986301369863,1,365,4.5,0.0,0.0,1.0,0.0
14948,city scrape,40.42172533852756,-3.709300272166729,2,1.0,1.0,0.20205479452054792,1,365,4.0,1.0,0.0,0.0,0.0
14949,city scrape,40.45512086080951,-3.6805593583362928,2,1.0,1.0,0.363013698630137,3,365,5.0,1.0,0.0,0.0,0.0
14950,city scrape,40.37150604415903,-3.6992737733255727,1,1.0,1.0,0.05821917808219178,1,1125,5.0,0.0,0.0,1.0,0.0
14951,city scrape,40.4651487615705,-3.693238063270953,1,1.0,1.0,0.1095890410958904,1,365,5.0,0.0,0.0,1.0,0.0
14952,city scrape,40.4698957,-3.7002237,4,1.0,1.0,0.1404109589041096,6,365,1.0,1.0,0.0,0.0,0.0
14953,city scrape,40.46080054983034,-3.699011845716425,2,1.0,1.0,0.3150684931506849,5,365,5.0,1.0,0.0,0.0,0.0
14954,city scrape,40.4218907,-3.703881299999999,2,1.0,4.0,0.11643835616438356,1,365,3.0,0.0,0.0,0.0,1.0
14955,city scrape,40.435971671935285,-3.7087597106126657,5,2.0,3.0,0.43150684931506844,1,365,4.0,1.0,0.0,0.0,0.0
14956,city scrape,40.42144388536104,-3.704855904940681,9,1.0,9.0,0.5205479452054794,1,365,5.0,0.0,0.0,1.0,0.0
14957,city scrape,40.38578964951471,-3.725943822962909,5,3.0,4.0,0.1952054794520548,1,365,3.67,1.0,0.0,0.0,0.0
14958,city scrape,40.401112428603405,-3.689750259248845,2,1.0,1.0,0.06506849315068493,1,365,4.0,0.0,0.0,1.0,0.0
14959,city scrape,40.393962380740646,-3.710886582048575,2,1.0,1.0,0.21575342465753422,1,365,5.0,1.0,0.0,0.0,0.0
14960,city scrape,40.39585421240534,-3.7105211733503074,2,1.0,1.0,0.21575342465753422,1,365,5.0,1.0,0.0,0.0,0.0
14961,city scrape,40.42696759978465,-3.713432741534061,3,1.0,1.0,0.4006849315068493,1,1125,3.67,1.0,0.0,0.0,0.0
14962,city scrape,40.41114953098389,-3.705530477956318,1,1.0,1.0,0.10616438356164382,3,365,4.25,0.0,0.0,1.0,0.0
14963,city scrape,40.4218907,-3.703881299999999,1,1.0,6.0,0.04452054794520548,1,365,5.0,0.0,0.0,0.0,1.0
14964,city scrape,40.459029850026354,-3.700538147474009,2,1.0,1.0,0.3287671232876712,5,365,1.0,1.0,0.0,0.0,0.0
14965,city scrape,40.44357390308685,-3.669480633569808,1,1.0,1.0,0.0821917808219178,1,365,4.33,0.0,0.0,1.0,0.0
14966,city scrape,40.37689369323978,-3.6260837271243056,2,1.0,1.0,0.0993150684931507,1,7,5.0,0.0,0.0,1.0,0.0
14967,city scrape,40.420789000584975,-3.699599867100025,2,1.0,1.0,0.3116438356164383,4,1125,5.0,1.0,0.0,0.0,0.0
14968,city scrape,40.46339784977539,-3.635548912771303,1,1.0,1.0,0.07534246575342465,2,120,5.0,0.0,0.0,1.0,0.0
14969,city scrape,40.43426569637672,-3.632507030024719,1,1.0,1.0,0.3287671232876712,1,365,5.0,0.0,0.0,1.0,0.0
14970,city scrape,40.4388704,-3.6996101,3,1.0,2.0,0.2226027397260274,2,1125,4.89,1.0,0.0,0.0,0.0
14971,city scrape,40.4218907,-3.703881299999999,1,1.0,6.0,0.04452054794520548,1,365,5.0,0.0,0.0,0.0,1.0
14972,city scrape,40.4218907,-3.703881299999999,3,1.0,6.0,0.18835616438356162,1,365,5.0,0.0,0.0,0.0,1.0
14973,city scrape,40.4218907,-3.703881299999999,1,1.0,8.0,0.04452054794520548,1,365,5.0,0.0,0.0,0.0,1.0
14974,city scrape,40.42419399926269,-3.672189563512802,3,1.0,2.0,0.3424657534246575,1,365,5.0,1.0,0.0,0.0,0.0
14975,city scrape,40.42232507240429,-3.707335368240964,5,2.0,2.0,0.48630136986301364,25,364,5.0,1.0,0.0,0.0,0.0
14976,city scrape,40.42477664739472,-3.7044864181659873,4,2.0,3.0,0.4280821917808219,1,365,4.0,1.0,0.0,0.0,0.0
14977,city scrape,40.4089971,-3.7346454,1,2.0,2.0,0.08561643835616438,1,1125,5.0,0.0,0.0,1.0,0.0
14978,city scrape,40.42153052853144,-3.700372076090634,6,3.0,3.0,0.5445205479452054,1,1125,5.0,1.0,0.0,0.0,0.0
14979,city scrape,40.42152223861267,-3.7000741235023136,6,3.0,3.0,0.6198630136986301,1,1125,5.0,1.0,0.0,0.0,0.0
14980,city scrape,40.46307640304482,-3.7129934232698623,4,1.0,2.0,0.26712328767123283,2,365,5.0,1.0,0.0,0.0,0.0
14981,city scrape,40.45166212970882,-3.702829894346024,8,3.0,4.0,0.5342465753424658,1,1125,5.0,1.0,0.0,0.0,0.0
14982,city scrape,40.45063867791683,-3.702705500635564,8,3.0,4.0,0.48972602739726023,1,1125,4.5,1.0,0.0,0.0,0.0
14983,city scrape,40.43763236413962,-3.608826781255444,2,1.0,1.0,0.0993150684931507,1,365,4.5,0.0,0.0,1.0,0.0
14984,city scrape,40.44342,-3.69823,2,1.0,2.0,0.34931506849315064,1,365,4.0,1.0,0.0,0.0,0.0
14985,city scrape,40.43830015918844,-3.708303224410817,1,1.0,1.0,0.13013698630136986,1,10,5.0,0.0,0.0,1.0,0.0
14986,city scrape,40.41831,-3.71126,4,1.0,1.0,0.3150684931506849,1,30,5.0,1.0,0.0,0.0,0.0
14987,city scrape,40.43245592112359,-3.7133168801665306,2,1.0,2.0,0.2089041095890411,2,365,5.0,0.0,0.0,1.0,0.0
14988,city scrape,40.3538488,-3.6945382,2,1.0,1.0,0.07534246575342465,1,365,5.0,0.0,0.0,1.0,0.0
14989,city scrape,40.4009404,-3.6665425,6,2.0,3.0,0.6267123287671232,1,1125,5.0,1.0,0.0,0.0,0.0
14990,city scrape,40.442602015936366,-3.6156810513755766,2,1.0,1.0,0.18493150684931506,2,1125,5.0,1.0,0.0,0.0,0.0
14991,city scrape,40.39589080041149,-3.7318954921314726,2,1.0,1.0,0.13356164383561642,3,365,3.0,1.0,0.0,0.0,0.0
14992,city scrape,40.40855060767035,-3.71048726556092,2,1.0,1.0,0.2636986301369863,1,365,5.0,1.0,0.0,0.0,0.0
14993,city scrape,40.45629798507221,-3.702448358389249,4,1.0,1.0,0.2089041095890411,2,365,5.0,1.0,0.0,0.0,0.0
14994,city scrape,40.348490451694175,-3.7079336866736416,1,1.0,1.0,0.0410958904109589,1,365,3.0,0.0,0.0,1.0,0.0
14995,city scrape,40.40014004746636,-3.722218089595474,1,1.0,1.0,0.05821917808219178,1,30,5.0,0.0,0.0,1.0,0.0
14996,city scrape,40.41551,-3.67669,3,1.0,2.0,0.18835616438356162,15,365,4.0,1.0,0.0,0.0,0.0
14997,city scrape,40.41141975006257,-3.712028560245949,2,1.0,1.0,0.3116438356164383,2,365,4.0,1.0,0.0,0.0,0.0
14998,city scrape,40.41829605252783,-3.701033460707024,4,2.0,3.0,0.43493150684931503,1,365,4.0,1.0,0.0,0.0,0.0
